,article_id,tweet_id,tweet_body,post_timestamp,post_location,conversation_id,retweet_count,reply_count,like_count,quote_count,user_id,user_timestamp,user_nickname,username,user_location,user_followers,user_following,user_tweet_count,user_listed_count
12725,279,1509472798229790724,"The Man who connected us all @realumarriaz 💛

RT if you Will STAN #UmarRiaz FOREVER 

Spread Love &amp; positivity. 9m+ loading…
Many new projects coming soon.!
#UmarArmy 

 https://t.co/3080KwQEce",2022-03-31T10:08:54.000Z,,1509472798229790724,258,20,403,7,1401793909273989121,2021-06-07T06:51:37.000Z,Umar Riaz Universe 💛,UmarRiazWorld,,14675,332,11341,4
12754,279,1509380739254697986,"I’m seeing someone cast a penny into a foundation and I’m seeing the ace of cups. There’s an offer coming that is connected to your souls purpose. Get out of your way and allow yourself to receive by taking leaps of faith.

The summer is looking promising for you",2022-03-31T04:03:05.000Z,,1509380716278296582,13,2,181,3,109655308,2010-01-29T20:22:22.000Z,𓀱 THE CUNT CLAIR HUXTABLE,QINGORACLE,Per-Ankh (Haus of Life),44645,1519,146657,185
12884,284,1509680630619164678,"This is bizarre. As if throwing countries into chaos, unleashing violence that kills hundreds of thousands of people, and displacing millions more is ""helping"" anyone! https://t.co/F4f3mB61hN",2022-03-31T23:54:45.000Z,,1509680630619164678,86,16,689,5,787922846,2012-08-28T21:49:33.000Z,Daniel Larison,DanielLarison,,16884,1831,170618,510
12885,284,1509680630619164678,"This is bizarre. As if throwing countries into chaos, unleashing violence that kills hundreds of thousands of people, and displacing millions more is ""helping"" anyone! https://t.co/F4f3mB61hN",2022-03-31T23:54:45.000Z,,1509680630619164678,86,16,689,5,787922846,2012-08-28T21:49:33.000Z,Daniel Larison,DanielLarison,,16884,1831,170636,510
12893,284,1509680464877035527,"Since the 2019 World Cup, Babar Azam has scored 943 runs in 13 inns, at an average of 78.58 and strike-rate of 107.40. He has completely bossed the ODI format, has 3 fifties and 5 hundreds. That's EIGHT fifty-plus scores in 13 innings, unreal consistency from World No. 1!",2022-03-31T23:54:05.000Z,,1509677567644684301,8,2,91,0,1419145241018445825,2021-07-25T03:59:38.000Z,Farid Khan,_FaridKhan,Lahore & Istanbul,15210,740,22095,30
12894,284,1509680464877035527,"Since the 2019 World Cup, Babar Azam has scored 943 runs in 13 inns, at an average of 78.58 and strike-rate of 107.40. He has completely bossed the ODI format, has 3 fifties and 5 hundreds. That's EIGHT fifty-plus scores in 13 innings, unreal consistency from World No. 1!",2022-03-31T23:54:05.000Z,,1509677567644684301,8,2,91,0,1419145241018445825,2021-07-25T03:59:38.000Z,Farid Khan,_FaridKhan,Lahore & Istanbul,15210,740,22105,30
12957,284,1509679441152294915,"193 House Republicans just voted AGAINST capping the monthly cost of insulin at $35 for insured patients, saving patients hundreds of $$$$$ annually, and giving them the benefit of predictable monthly costs for insulin.

Pass it on. 

https://t.co/iSDBbJ9I7t",2022-03-31T23:50:01.000Z,,1509679441152294915,107,4,103,13,179732982,2010-08-18T00:29:10.000Z,The Daily Edge,TheDailyEdge,All the links:,196651,155489,109423,2788
13013,290,1509663920381960193,"More than 100,000 small farms have disappeared across America over the last two decades, and the few that are left are struggling to hold on. Now, some states are launching hotlines to provide mental health resources for those overwhelmed farmers. https://t.co/ior44ztBDw",2022-03-31T22:48:21.000Z,,1509663920381960193,19,18,53,4,42958829,2009-05-27T20:08:03.000Z,CBS Evening News,CBSEveningNews,📺 6:30 p.m. ET,376073,1641,135708,4485
13014,290,1509663920381960193,"More than 100,000 small farms have disappeared across America over the last two decades, and the few that are left are struggling to hold on. Now, some states are launching hotlines to provide mental health resources for those overwhelmed farmers. https://t.co/ior44ztBDw",2022-03-31T22:48:21.000Z,,1509663920381960193,19,18,53,4,42958829,2009-05-27T20:08:03.000Z,CBS Evening News,CBSEveningNews,📺 6:30 p.m. ET,376075,1641,135709,4485
13015,290,1509663920381960193,"More than 100,000 small farms have disappeared across America over the last two decades, and the few that are left are struggling to hold on. Now, some states are launching hotlines to provide mental health resources for those overwhelmed farmers. https://t.co/ior44ztBDw",2022-03-31T22:48:21.000Z,,1509663920381960193,19,18,53,4,42958829,2009-05-27T20:08:03.000Z,CBS Evening News,CBSEveningNews,📺 6:30 p.m. ET,376077,1641,135710,4485
13110,290,1509595183637319685,.@RepYoungKim said it best: America's entrepreneurs are our nation's job creators but small businesses are facing historic job openings and labor shortages. Only pro-growth policies that support small businesses in meeting their workforce needs will help reinvigorate our economy. https://t.co/GvralbFuvh,2022-03-31T18:15:13.000Z,,1509595183637319685,42,84,180,8,2978291435,2015-01-14T16:24:31.000Z,House Committee on Small Business Republicans,HSBCgop,"Washington, DC",10754,958,8192,346
13202,293,1509572645200797704,"""This is a guy who's made money out of coal and now he's sitting as chair of an energy committee in the Senate deciding on how we save our planet,"" @mehdirhasan says on Sen. Manchin. https://t.co/GzP6YJyzI6",2022-03-31T16:45:39.000Z,,1509572645200797704,321,76,860,30,2836421,2007-03-29T13:15:41.000Z,MSNBC,MSNBC,,4641970,791,277501,30187
13211,293,1509559113281421316,"Huge win for employers courtesy Senate Republicans plus Joe Manchin, Kyrsten Sinema and Mark Kelly. Story w @jamieson https://t.co/II863dTksh",2022-03-31T15:51:53.000Z,,1509559113281421316,98,38,139,25,24196684,2009-03-13T16:11:51.000Z,Arthur Delaney 🇺🇸,ArthurDelaneyHP,"Washington, D.C. 🇺🇸",20899,1885,18173,655
13212,293,1509559113281421316,"Huge win for employers courtesy Senate Republicans plus Joe Manchin, Kyrsten Sinema and Mark Kelly. Story w @jamieson https://t.co/II863dTksh",2022-03-31T15:51:53.000Z,,1509559113281421316,98,38,139,25,24196684,2009-03-13T16:11:51.000Z,Arthur Delaney 🇺🇸,ArthurDelaneyHP,"Washington, D.C. 🇺🇸",20899,1885,18175,655
13253,293,1509350393456771085,"BREAKING &gt;&gt; President Biden's nomination of David Weil to head the Labor Department’s Wage &amp; Hour Division was dealt a fatal blow tonight when three Senate Democrats — Joe Manchin, Mark Kelly &amp; Kyrsten Sinema —voted against moving forward on his nomination https://t.co/SoN2rPQTyY",2022-03-31T02:02:30.000Z,,1509350393456771085,35,17,52,35,268476335,2011-03-18T21:19:23.000Z,Steven Greenhouse,greenhousenyt,New York,61199,365,56802,1732
13259,293,1509331964465229828,"Isn't it is a sign of corruption and dysfunction in D.C. that Joe Manchin, a man who made a fortune off of coal, can chair a key Senate energy committee and block action on climate change?

I asked his Democratic colleague, Senator Ed Markey. 

Watch:
https://t.co/hikOwjtMzz",2022-03-31T00:49:17.000Z,,1509331964465229828,550,205,2201,82,130557513,2010-04-07T16:57:33.000Z,Mehdi Hasan,mehdirhasan,Washington DC,1183748,3568,115871,7464
13269,294,1509644001284001792,@robbystarbuck That the Hispanic American vote is heading towards over 50% Republican/Trump.,2022-03-31T21:29:12.000Z,,1509626896413249538,32,12,562,1,1275921454144425986,2020-06-24T22:39:31.000Z,Abraxis Software,AbraxisSoftware,Orange County CA,42,150,1173,0
13306,294,1509508491618177025,"@RepMTG Hmmm....DC Grand Jury started issuing subpoenas to Trump officials. 🤣🤣🤣

Buckle up buttercup it's heading towards rough water.🤣🤣🤣

https://t.co/xgsiE2P9Ar",2022-03-31T12:30:44.000Z,,1509349257282785280,20,1,82,0,127547640,2010-03-29T15:18:12.000Z,Concerned Citizen🌊🌊,lowrad57,Middle America ,5661,6076,259105,9
13307,294,1509508491618177025,"@RepMTG Hmmm....DC Grand Jury started issuing subpoenas to Trump officials. 🤣🤣🤣

Buckle up buttercup it's heading towards rough water.🤣🤣🤣

https://t.co/xgsiE2P9Ar",2022-03-31T12:30:44.000Z,,1509349257282785280,20,1,82,0,127547640,2010-03-29T15:18:12.000Z,Concerned Citizen🌊🌊,lowrad57,Middle America ,5661,6076,259136,9
13308,294,1509508491618177025,"@RepMTG Hmmm....DC Grand Jury started issuing subpoenas to Trump officials. 🤣🤣🤣

Buckle up buttercup it's heading towards rough water.🤣🤣🤣

https://t.co/xgsiE2P9Ar",2022-03-31T12:30:44.000Z,,1509349257282785280,20,1,82,0,127547640,2010-03-29T15:18:12.000Z,Concerned Citizen🌊🌊,lowrad57,Middle America ,5661,6076,259140,9
13312,294,1509476381012504587,Another Trump business venture rapidly heading for an epic fail. https://t.co/esbK4kNnla,2022-03-31T10:23:08.000Z,,1509476381012504587,2875,2018,16091,512,1298372735383605249,2020-08-25T21:32:51.000Z,Ron Filipkowski 🇺🇦,RonFilipkowski,Florida,327400,1189,35095,1649
13660,301,1509681108832727046,@JulianJuve_ @tcourtois1ii United legend,2022-03-31T23:56:39.000Z,,1509610074628829187,3,2,171,0,1241175414741098497,2020-03-21T01:31:03.000Z,Zak🟡🟢,UtdZak7,"Manchester, England",259,522,6658,0
13661,301,1509681108832727046,@JulianJuve_ @tcourtois1ii United legend,2022-03-31T23:56:39.000Z,,1509610074628829187,3,2,171,0,1241175414741098497,2020-03-21T01:31:03.000Z,Zak🟡🟢,UtdZak7,"Manchester, England",259,523,6658,0
13713,303,1509675989407834112,"Bandit staking launches in 2⃣ days.

You'll be able to earn xBANDIT which gives you access to the Black Market, where you can redeem for:
👉 High-quality WL's 
👉 Access to Hideouts (Land)
👉 [redacted] @ NFT NYC

Don't miss out.",2022-03-31T23:36:18.000Z,,1509675989407834112,96,23,198,3,1428960655785140232,2021-08-21T06:02:34.000Z,Blockchain Bandits,BCBanditsNFT,,57243,20,180,50
13714,303,1509675989407834112,"Bandit staking launches in 2⃣ days.

You'll be able to earn xBANDIT which gives you access to the Black Market, where you can redeem for:
👉 High-quality WL's 
👉 Access to Hideouts (Land)
👉 [redacted] @ NFT NYC

Don't miss out.",2022-03-31T23:36:18.000Z,,1509675989407834112,96,23,198,3,1428960655785140232,2021-08-21T06:02:34.000Z,Blockchain Bandits,BCBanditsNFT,,57266,20,180,50
14093,315,1509563111874998272,"""Rumors swirled that Democratic nominee Gavin Newsom was considering New York mayor Eric Adams for VP. 'These guys are the future of the party. It just makes sense to bring Eric's New York swagger to Gavin's California cool,' a source close to the mayor said.""",2022-03-31T16:07:46.000Z,,1509563111874998272,7,21,259,32,576509606,2012-05-10T19:37:50.000Z,Blair,__seab,Brooklyn,4380,708,16719,29
14120,315,1509417292962148352,"Good Morning Space Fans ✨
CALIFORNIA NEBULA 🌌
An emission nebula being illuminated by the star named Menkib, an extremely energetic O7 type star.
This close up crop shows the billowing curtains of gas near the core.
Data from @TelescopeLiveHQ processed by me.
#Astrophotography https://t.co/Ea5Pyov992",2022-03-31T06:28:20.000Z,{'place_id': '0889a6acb65b5573'},1509417292962148352,17,0,231,0,1348645021466177537,2021-01-11T14:57:34.000Z,Ed Holt Astro 🔭📷🌌,edholtastro,"Beccles, England",2014,531,3703,31
14230,318,1509676244492865543,"@atrupar Would be great if she said ""This isn't the Trump administration""",2022-03-31T23:37:19.000Z,,1509675537438064640,6,2,126,0,37280504,2009-05-02T20:54:53.000Z,Darth Fader,DocJDoe,,908,201,4344,0
14250,318,1509673831220367364,"Title 42 is a cruel and racist anti-immigrant Trump-era policy devised by reprehensible individuals like Stephen Miller. Biden would be right to end it. My latest for @OccupyDemocrats.
https://t.co/RVXwDOmMBS",2022-03-31T23:27:44.000Z,,1509673831220367364,63,6,164,1,727933551526748161,2016-05-04T18:50:57.000Z,Thomas Kennedy,tomaskenn,"Miami, FL",75955,1250,28705,322
14420,330,1509681549192699905,"The 193 Republicans that Voted against The Insulin Bill, who are you working for???🤬",2022-03-31T23:58:24.000Z,,1509681549192699905,50,18,191,4,250397837,2011-02-11T00:56:26.000Z,Ivery5000👠👠 Straight No Chaser News 🎙️,ivery5000,USA  ,8842,9706,174613,0
14421,330,1509681549192699905,"The 193 Republicans that Voted against The Insulin Bill, who are you working for???🤬",2022-03-31T23:58:24.000Z,,1509681549192699905,50,18,191,4,250397837,2011-02-11T00:56:26.000Z,Ivery5000👠👠 Straight No Chaser News 🎙️,ivery5000,USA  ,8842,9706,174614,30
14558,336,1509601473675644929,"Danger of nuclear escalation would be real in the event of a NATO-Russia war, but 🇷🇺also wants to avoid it. 🇷🇺 threats should not stop the West from increasing arms deliveries to 🇺🇦 - writes @ArturKacprzyk
 
#StandWithUkraine 💪
#PISM_with_Ukraine 🕊️ 

👉https://t.co/QbZPkJgm77 https://t.co/K5N3LZRZz9",2022-03-31T18:40:13.000Z,,1509601473675644929,42,12,133,4,273993353,2011-03-29T14:31:23.000Z,PISM,PISM_Poland,"Poland, Warsaw",32212,2718,22328,587
14574,336,1509426311986659328,"🔟Allied fighters from 🇵🇱🇬🇧🇺🇸 executed air to air combat training over Poland yesterday. 

Exercises like this are now more relevant than ever following the illegal #Russian invasion of #Ukraine 🇺🇦, increasing #NATO interoperability and readiness.

#StrongerTogether https://t.co/hCM5dvBgjF",2022-03-31T07:04:11.000Z,,1509426311986659328,133,27,691,12,1359814016617639937,2021-02-11T10:40:18.000Z,NATO Air Command,NATO_AIRCOM,"Ramstein-Miesbach, Germany",51165,143,483,380
14594,336,1509236386100039691,"NATO has announced that member states will be increasing troops and equipment available to defend the Alliance in light of recent Russian actions.

https://t.co/PJ2CprDaMf",2022-03-30T18:29:29.000Z,,1509236386100039691,20,2,67,2,2313918458,2014-01-27T16:21:38.000Z,UK Defence Journal,UKDefJournal,United Kingdom,92344,7704,27187,1249
14596,336,1509231480396042247,Personal prediction is that both Finland and Sweden will have applied for NATO membership by the end of the year. Public and political opinion now in favor of it and military cooperation already increasing.,2022-03-30T18:09:59.000Z,,1509231480396042247,49,18,394,2,877332960361422852,2017-06-21T01:10:52.000Z,Woofers,NotWoofers,Dunno,74180,711,52709,1999
14663,338,1509659603285340183,My ex just brought me flowers and a gift card to Ulta talking about “even tho we don’t talk as much anymore you’re still the most beautiful girl and you still deserve anything in this world.” CRYING,2022-03-31T22:31:12.000Z,,1509659603285340183,6,2,118,2,4701300150,2016-01-03T08:03:31.000Z,angie 🦂🤍,aangiee_a,,228,295,472,0
14802,339,1509646543426531330,One line represents cumulative U.S. C19 deaths between June 2020 and Feb 2021. The other line represents deaths between June 2021 and Feb 2021. I won't tell you which is which. One might think that the span of time with massive vaccinations might be significantly lower. Alas...no https://t.co/9OTtMtzcSa,2022-03-31T21:39:18.000Z,,1509646543426531330,21,6,61,3,8349572,2007-08-22T06:00:16.000Z,Justin Hart,justin_hart,"San Diego, CA",101979,5990,77824,1219
14837,339,1509642022080364544,"This graph shows cumulative win % for current MLB teams - a lovely old job from @BetweenTheNums! ⚾️  
https://t.co/fOK54GbH5w",2022-03-31T21:21:20.000Z,,1509642022080364544,20,7,139,20,3404240428,2015-08-05T13:31:55.000Z,Baseball Brit,BaseballBrit,A ballpark near you,48190,988,7020,470
14840,339,1509640849180790787,"In celebration of @MLB Opening Day happening in just one week, here is a progressive timeline of Cumulative Win % for the 30 active franchises! 

Visualize how your favorite team has progressed over the course of their history versus the other 29 teams! #OpeningDay ⚾️🔥

@Jomboy_ https://t.co/NdGOigUtEa",2022-03-31T21:16:40.000Z,,1509640849180790787,28,10,124,16,1294024914219839488,2020-08-13T21:36:09.000Z,Greg Harvey,BetweenTheNums,,7011,1082,4004,94
14878,349,1509678318404001793,"‘I’m not paying back cent’Laming refuses to repay $10k in travel expenses https://t.co/iaNJBBc0L9 #Auspol #LNP walkg scandal Laming,digs in for 1 last audacious grift!
$10k worth of travel he cant justify.Will he get away w/it? 
In #LNPgovt w/zero #accountability,you bet he will!",2022-03-31T23:45:34.000Z,,1509678318404001793,49,20,78,1,1573800344,2013-07-06T22:38:51.000Z,Cara Mia,CaraMia200,,7099,4402,238184,27
